sample_id,severity,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,from_project,label,type_class,type_innerclass,type_interface
7325587,none,8,3,1,14,1,,,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25,0,1,0,0,0,11,0,5,6,5,1,0,0,0,27,1,0,1,0,1.0,0.0,0.0
4823396,none,1,10,5,5,21,0.0,0.0,7,1,7,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,0,0,6,2,5,2,1,1,0,0,0,145,1025,0,1,0,1.0,0.0,0.0
4616422,none,3,3,2,0,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,12,1,0,1,0,1.0,0.0,0.0
6772589,none,8,32,2,19,429,0.0,0.0,30,0,30,0,0,0,30,0,0,0,3,2,2,0,0,1,2,0,2,132,29,2,0,0,0,25,0,5,0,4,1,1,0,0,66,9,0,1,0,0.0,1.0,0.0
4530177,none,2,5,1,0,10,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,0,0.0,0.0,1.0
6988534,none,1,1,3,1,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1.0,0.0,0.0
7590824,none,2,14,1,9,0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,1,1,1,0,0,2,0,1,46,11,0,6,0,1,1,3,5,2,5,2,0,0,0,31,1,0,1,0,1.0,0.0,0.0
7694897,none,4,6,5,2,15,0.0,0.0,6,0,6,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1025,0,1,0,1.0,0.0,0.0
8790597,none,6,10,2,17,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,5,0,0,0,2,3,0,1,3,0,0,0,34,10,0,1,0,0.0,1.0,0.0
8091719,none,10,27,2,12,0,0.0,0.0,11,0,10,0,1,0,11,0,0,0,1,0,0,1,0,0,1,0,0,81,10,9,3,0,0,0,2,8,0,5,3,0,0,0,56,17,0,1,0,1.0,0.0,0.0
7720470,none,22,19,2,43,15,0.0,0.0,6,0,2,4,0,0,3,0,0,0,1,1,1,0,0,0,1,0,6,102,1,1,6,1,0,13,1,21,1,18,3,0,0,3,104,1,0,1,0,1.0,0.0,0.0
7563790,none,17,124,1,60,182,0.0,0.0,21,0,9,6,6,0,16,0,0,0,8,2,0,8,0,0,7,0,20,489,43,4,49,6,16,25,16,78,8,60,3,0,3,2,221,1,0,1,0,1.0,0.0,0.0
4737430,none,25,27,3,29,4,0.0,0.0,8,0,7,1,0,0,7,0,0,0,12,0,0,12,0,0,0,0,9,135,9,2,13,0,5,15,24,42,6,31,4,0,1,0,85,10,0,1,0,0.0,1.0,0.0
4177719,none,9,4,2,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,0,4,0,0,24,1,0,1,0,1.0,0.0,0.0
5983355,none,8,11,2,10,7,0.0,0.0,6,0,4,1,1,0,5,1,0,0,3,0,0,3,0,0,1,0,1,49,0,1,1,1,0,1,1,5,1,4,2,0,1,0,70,1025,0,1,0,1.0,0.0,0.0
5425598,none,3,15,3,8,0,0.0,0.0,10,0,10,0,0,0,10,1,0,0,3,0,0,3,0,0,0,0,0,52,7,0,1,1,1,1,1,8,1,6,2,0,0,0,37,1025,0,1,0,1.0,0.0,0.0
6847448,none,11,2,2,17,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0,4,5,10,14,6,14,0,0,0,0,56,1,0,1,0,1.0,0.0,0.0
6060996,none,5,3,3,1,3,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1,0,1,0,1.0,0.0,0.0
5609190,none,4,16,1,5,40,0.0,0.0,12,1,11,0,0,1,12,0,0,0,7,2,0,7,0,0,2,0,0,69,7,0,4,0,0,5,0,9,1,7,1,0,1,0,132,1,0,1,0,1.0,0.0,0.0
7198305,none,2,1,1,6,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,1,0,0.0,1.0,0.0
7361930,none,5,2,1,3,1,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,1,0,0.0,0.0,1.0
7851015,none,2,8,1,3,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,26,3,0,1,0,0,0,5,2,1,2,1,0,0,0,38,8,0,1,0,0.0,1.0,0.0
9251517,none,1,1,2,0,0,-1.0,-1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,66,0,5,0,5,0,0,0,0,24,1,0,0,0,1.0,0.0,0.0
4218342,none,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0.0,0.0,1.0
5153171,none,13,2,3,5,1,,,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,24,2,0,0,0,0,1,0,0,0,2,0,0,1,0,34,1,0,1,0,1.0,0.0,0.0
8886007,none,7,5,1,1,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,1,0,1,0,2,0,1,1,0,0,0,18,9,0,1,0,0.0,1.0,0.0
8213293,none,4,4,2,0,6,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,1,0,1.0,0.0,0.0
4368201,none,20,18,2,38,10,0.0,0.0,5,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,85,1,1,6,0,0,1,0,18,1,16,4,0,0,0,54,1,0,1,0,1.0,0.0,0.0
7785135,none,1,0,3,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,0,1.0,0.0,0.0
3699849,none,1,6,1,0,15,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,1,0,0.0,0.0,1.0
9431580,none,0,2,1,2,1,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1.0,0.0,0.0
5129580,none,1,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0.0,0.0,1.0
4925720,none,7,13,8,49,21,0.0,0.0,10,0,6,4,0,0,6,0,0,0,12,1,0,12,0,0,12,0,26,144,5,0,0,0,0,19,13,26,0,25,1,0,0,3,68,1,0,1,0,1.0,0.0,0.0
9322941,none,17,103,1,37,52,0.49019608,0.62566847,37,0,34,3,0,0,34,0,0,0,8,0,0,8,0,0,0,0,1,409,5,1,49,0,6,41,7,77,8,39,2,0,0,0,153,1,0,0,0,1.0,0.0,0.0
7496363,none,143,152,2,199,297,0.0,0.0,34,2,11,16,7,0,18,0,1,0,17,0,0,0,17,0,3,0,33,548,26,3,19,1,9,4,13,126,17,119,4,0,2,0,256,1,0,1,0,1.0,0.0,0.0
7076084,none,7,7,1,0,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,1,0,0.0,0.0,1.0
9201577,none,19,34,1,31,20,0.0,0.0,20,0,18,1,1,0,19,0,0,0,4,0,0,4,0,0,0,0,1,163,15,2,4,0,1,1,8,9,3,8,2,0,2,0,67,1,0,1,0,1.0,0.0,0.0
8271551,none,1,4,1,5,6,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,0,0,19,10,0,1,0,0.0,1.0,0.0
9476422,none,8,7,1,14,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,1,0,5,0,0,5,0,2,57,1,0,0,1,0,1,3,5,0,5,2,0,1,0,70,1,0,1,0,1.0,0.0,0.0
3754188,none,20,32,3,40,21,0.0,0.0,7,0,5,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,144,5,2,14,0,0,17,0,11,1,11,5,0,0,0,52,1,0,1,0,1.0,0.0,0.0
5894436,none,1,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0.0,0.0,1.0
4243459,none,1,8,1,0,28,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,1,0,0.0,0.0,1.0
7269783,none,1,2,1,1,0,,,1,1,1,0,0,0,1,0,0,0,4,4,1,3,0,0,3,0,1,12,1,0,1,0,0,2,0,4,2,4,2,0,0,0,30,17,0,1,0,1.0,0.0,0.0
4956199,none,4,8,3,6,28,0.0,0.0,8,0,8,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,4,0,0,0,0,0,0,0,0,53,1,0,1,0,1.0,0.0,0.0
9483193,none,5,1,1,1,0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1025,0,1,0,1.0,0.0,0.0
5371806,none,2,2,3,1,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,1.0,0.0,0.0
5563186,none,5,4,1,1,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,1,0,2,0,1,0,0,0,0,17,9,0,1,0,0.0,1.0,0.0
5983157,none,5,24,2,12,147,0.0,0.0,19,0,19,0,0,0,19,0,0,0,2,0,0,2,0,0,1,0,1,90,18,1,4,0,0,1,2,14,0,3,1,0,0,0,58,17,0,1,0,1.0,0.0,0.0
7834065,none,5,7,2,8,1,0.0,0.0,2,0,2,0,0,0,2,1,0,0,1,1,0,0,1,0,1,0,4,26,0,0,0,1,0,3,0,2,0,2,1,0,0,0,40,1033,3,1,0,0.0,1.0,0.0
4059685,none,3,3,1,0,3,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47,1,0,1,0,0.0,0.0,1.0
6454251,none,16,107,3,38,163,0.0,0.0,30,0,26,4,0,0,26,0,0,0,20,0,0,20,0,0,7,0,7,297,23,5,26,4,5,17,66,75,22,40,4,0,0,0,473,1,0,1,0,1.0,0.0,0.0
7452621,none,1,71,1,8,465,0.0,0.0,31,31,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,129,35,1,11,0,19,1,50,7,29,6,1,0,0,0,77,1,0,1,0,1.0,0.0,0.0
4069688,none,12,3,3,10,1,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,1,1,0,0,0,0,0,1,0,1,1,0,0,0,40,1,0,1,0,1.0,0.0,0.0
9158644,none,14,11,2,15,0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,37,4,0,5,1,4,0,0,9,0,8,1,0,0,0,56,1,0,1,0,1.0,0.0,0.0
9331054,none,7,9,2,8,6,0.41666666,0.41666666,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,1,32,3,0,0,0,0,2,0,2,1,1,0,0,0,0,55,17,0,0,0,1.0,0.0,0.0
3888598,none,6,34,2,21,0,0.0,0.0,30,0,28,1,1,0,29,0,0,0,2,0,0,2,0,0,2,0,2,121,25,2,2,0,1,0,3,9,2,8,2,2,0,0,67,10,0,1,0,0.0,1.0,0.0
9548458,none,15,30,2,59,8,0.0,0.0,5,0,3,1,1,0,4,0,0,0,4,1,1,3,0,0,2,0,0,137,6,5,11,1,0,15,3,38,3,28,4,0,0,0,114,1,4,1,0,1.0,0.0,0.0
8232375,none,2,2,1,0,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1025,0,1,0,1.0,0.0,0.0
8827191,none,5,7,2,14,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,3,0,0,0,1,2,0,1,3,0,0,0,27,10,0,1,0,0.0,1.0,0.0
8165591,none,41,149,2,143,913,0.114982575,0.37979093,50,0,41,8,1,0,42,0,1,4,21,2,0,9,10,2,7,0,1,585,30,11,29,7,7,23,30,67,15,44,7,3,1,0,249,1,8,1,0,1.0,0.0,0.0
8507718,none,13,95,2,71,131,0.0,0.0,19,0,8,9,2,0,10,0,0,0,7,1,0,7,0,0,2,0,20,333,16,4,36,0,4,116,19,81,41,60,3,0,0,0,190,1,17,1,0,1.0,0.0,0.0
5305226,none,5,54,1,20,93,0.0,0.0,22,0,20,2,0,0,20,0,0,0,4,1,0,4,0,0,2,0,0,92,13,3,19,0,5,0,2,17,0,10,2,0,0,0,76,8,0,1,0,0.0,1.0,0.0
4834610,none,6,3,3,4,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,2,0,2,1,0,0,0,18,1,0,1,0,1.0,0.0,0.0
5938889,none,11,12,5,20,11,0.0,0.0,6,0,6,0,0,0,7,0,0,0,6,0,0,6,0,0,6,0,5,139,0,2,0,2,0,4,2,12,1,12,3,7,0,0,75,1,2,1,0,1.0,0.0,0.0
5363451,none,14,17,1,13,3,0.0,0.0,3,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,73,12,1,1,0,2,15,0,7,0,7,5,0,0,0,55,1,0,1,0,1.0,0.0,0.0
9205838,none,1,5,1,0,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,1,0,0.0,0.0,1.0
4486097,none,3,4,2,8,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,1,0,1,0,1,0,1,1,0,0,0,17,2,1,1,0,0.0,1.0,0.0
5794903,none,0,4,1,6,0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,2,1,0,2,0,6,0,4,2,0,0,0,71,1,0,1,0,1.0,0.0,0.0
7619908,none,2,3,1,3,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0.0,1.0,0.0
5654277,none,15,28,1,19,15,0.0,0.0,6,5,0,1,0,5,5,0,0,0,6,6,0,5,0,1,6,0,14,91,10,0,5,0,5,3,52,22,10,15,3,0,0,0,194,16,0,1,0,1.0,0.0,0.0
8930850,none,5,13,2,18,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,7,0,0,0,3,4,0,1,3,0,0,0,37,10,0,1,0,0.0,1.0,0.0
8738655,none,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,1,0,0.0,1.0,0.0
7280607,none,6,28,2,8,91,0.0,0.0,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,108,17,1,0,0,0,22,0,6,0,4,3,0,0,0,117,9,0,1,0,0.0,1.0,0.0
7736145,none,28,33,10,53,130,0.0,0.0,17,17,17,0,0,0,17,0,0,0,2,2,0,1,0,1,2,0,24,393,16,0,2,12,4,13,3,24,8,23,2,2,10,0,145,1,4,1,0,1.0,0.0,0.0
7954026,none,21,247,4,97,728,0.0,0.0,49,0,46,2,1,0,47,0,0,0,3,0,0,1,2,0,1,0,42,763,59,29,39,0,3,75,48,68,4,51,5,1,0,0,270,9,0,1,0,0.0,1.0,0.0
7395810,none,11,6,5,4,5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,4,1,1,0,3,0,2,0,2,32,3,0,0,0,0,0,0,4,0,4,0,0,1,0,42,17,0,1,0,1.0,0.0,0.0
6325165,none,4,12,1,13,1,0.0,0.0,3,3,1,1,0,1,2,0,0,0,4,4,2,2,0,0,4,0,6,46,6,1,3,2,0,8,0,8,0,7,3,0,0,0,91,1025,6,1,0,1.0,0.0,0.0
7824709,none,43,45,2,77,100,0.0,0.0,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,0,4,169,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,1,0,1.0,0.0,0.0
7638207,none,16,39,3,39,25,0.33333334,0.71428573,10,7,6,3,1,0,7,0,0,0,6,6,2,4,0,0,6,0,8,206,19,0,10,7,0,18,3,27,2,25,4,0,1,0,80,1,1,0,0,1.0,0.0,0.0
5865465,none,5,11,2,12,0,0.0,0.0,10,0,9,0,0,1,10,0,0,0,2,0,0,2,0,0,1,0,0,47,4,0,0,0,0,0,0,8,0,3,1,0,0,0,39,0,0,1,0,1.0,0.0,0.0
7636168,none,3,1,2,5,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,17,1,0,1,0,1.0,0.0,0.0
7452272,none,10,2,3,7,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,3,11,0,0,0,0,0,0,1,2,0,2,0,0,0,0,32,1,0,1,0,1.0,0.0,0.0
6605811,none,2,1,5,1,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,0,1.0,0.0,0.0
4139979,none,6,1,1,1,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,1,0,0.0,1.0,0.0
7911805,none,3,3,1,0,3,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,1,0,1,0,0.0,0.0,1.0
4709869,none,10,10,1,13,0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,4,40,1,1,1,0,0,11,3,5,0,5,3,0,0,0,30,1,0,1,0,1.0,0.0,0.0
4752038,none,2,4,1,8,1,0.0,0.0,3,0,3,0,0,0,3,0,0,0,9,5,5,4,0,0,8,0,5,77,1,0,0,0,0,5,0,13,1,12,1,0,4,0,62,1,0,1,0,1.0,0.0,0.0
3732429,none,72,584,6,452,6436,0.058843892,0.3386985,125,0,100,17,6,2,108,0,3,0,53,7,1,46,6,0,6,0,99,2943,134,42,139,74,22,346,186,442,67,279,6,2,5,0,426,1,51,1,0,1.0,0.0,0.0
7465309,none,8,6,1,10,15,-1.0,-1.0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,3,0,0,0,0,7,0,0,1,0,0,0,0,0,22,16,0,1,0,1.0,0.0,0.0
7658621,none,6,12,1,0,66,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,1,0,0.0,0.0,1.0
7265565,none,2,20,1,16,136,0.0,0.0,17,0,13,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,3,0,0,0,0,0,0,0,1,0,0,0,40,2,0,1,0,0.0,1.0,0.0
3972555,none,1,2,1,0,1,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0.0,0.0,1.0
5111193,none,2,7,2,3,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,0,36,0,0,1,1,0,0,0,6,0,5,2,0,0,0,31,12,0,1,0,0.0,1.0,0.0
4404823,none,19,12,2,27,4,0.0,0.0,5,0,1,2,2,0,3,0,0,0,3,2,0,1,2,0,3,0,6,50,4,0,4,1,0,1,0,13,0,15,3,0,0,1,47,1025,0,1,0,1.0,0.0,0.0
4239788,none,4,6,1,0,15,0.0,0.0,6,0,0,0,0,6,6,0,0,0,2,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,1,0,1,0,0.0,0.0,1.0
7570873,none,14,17,2,16,13,0.0,0.0,6,6,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,12,68,8,0,6,2,1,6,0,5,0,4,2,0,1,0,140,1025,3,1,0,1.0,0.0,0.0
9139344,none,39,28,1,8,190,0.0,0.0,20,0,19,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,96,25,0,3,0,1,2,0,6,0,6,2,0,0,0,39,2,0,1,0,0.0,1.0,0.0
7074847,none,1,5,3,3,3,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,15,4,0,0,0,0,6,0,1,0,1,1,0,0,0,8,8,0,1,0,0.0,1.0,0.0
5750397,none,9,7,2,12,0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,2,0,0,2,0,0,2,0,0,30,0,0,1,0,0,0,0,3,0,3,2,0,0,0,34,10,0,1,0,0.0,1.0,0.0
5246779,none,4,1,3,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,2,0,2,0,1,0,0,32,1,0,1,0,1.0,0.0,0.0
5019534,none,10,3,1,8,0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,21,1,1,1,0,0,7,1,3,0,4,1,0,0,0,26,1,0,1,0,1.0,0.0,0.0
3975932,none,7,5,1,5,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,20,4,1,0,0,0,0,0,1,0,3,1,0,0,0,13,1024,0,1,0,0.0,1.0,0.0
5663777,none,2,3,3,0,3,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,0,1,0,1.0,0.0,0.0
7339811,none,4,8,1,6,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,33,1,1,2,0,0,1,0,4,0,3,3,0,0,0,35,1,0,1,0,1.0,0.0,0.0
5299892,none,3,5,3,0,2,0.0,0.0,5,2,4,0,1,0,5,0,0,0,2,1,0,2,0,0,0,0,0,31,3,0,0,0,0,0,0,4,0,2,0,0,1,0,30,1,0,1,0,1.0,0.0,0.0
4466087,none,33,22,5,35,55,0.0,0.0,11,11,4,6,0,1,5,0,0,0,5,5,0,5,0,0,5,0,16,313,15,1,7,0,0,5,0,16,0,11,2,1,5,0,136,1,1,1,0,1.0,0.0,0.0
8215542,none,1,5,1,6,10,0.0,0.0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,0,0,19,10,0,1,0,0.0,1.0,0.0
7061885,none,5,39,1,17,69,0.0,0.0,19,0,17,0,0,2,19,0,0,0,31,17,10,17,0,4,17,0,2,134,27,0,12,0,2,5,22,42,4,35,1,0,0,0,66,17,0,1,0,1.0,0.0,0.0
6917283,none,6,83,1,19,0,0.0,0.0,48,0,48,0,0,0,48,0,0,0,3,0,1,2,0,0,0,0,10,251,39,4,16,0,71,6,144,48,65,24,3,0,0,0,208,17,0,1,0,1.0,0.0,0.0
8295936,none,12,12,2,15,0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,56,2,0,4,2,0,5,0,10,2,8,2,0,0,0,36,1,0,1,0,1.0,0.0,0.0
7249097,none,3,2,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,0,2,1,0,0,0,19,2,0,1,0,0.0,1.0,0.0
4703457,none,2,5,1,0,10,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1,0,1,0,0.0,0.0,1.0
4486761,none,3,8,1,4,0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,0,27,5,0,1,0,0,3,0,3,0,3,1,0,0,0,22,1,0,1,0,1.0,0.0,0.0
3827991,none,4,46,2,17,0,0.8181818000000001,0.8181818000000001,13,0,11,2,0,0,11,0,0,0,3,0,0,3,0,0,0,0,0,122,7,9,18,0,3,7,17,30,4,20,2,0,0,0,171,1,0,1,0,1.0,0.0,0.0
8089702,none,2,4,1,0,6,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,1,0,0.0,0.0,1.0
6119974,none,3,3,1,1,0,,,2,0,1,1,0,0,1,0,0,0,3,1,0,3,0,0,3,0,0,12,1,0,1,0,0,0,1,3,0,3,0,0,0,0,18,26,0,1,0,0.0,1.0,0.0
7784103,none,9,14,2,14,35,0.0,0.0,11,0,6,0,5,0,11,0,5,0,2,1,0,2,0,0,1,0,1,49,2,1,2,0,0,6,1,7,2,6,1,0,0,0,122,1025,0,1,0,1.0,0.0,0.0
5668440,none,5,13,1,19,0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,17,88,3,0,0,2,10,25,10,26,5,19,1,0,0,0,43,1,8,1,0,1.0,0.0,0.0
6897923,none,8,8,2,8,0,0.0,0.0,5,2,3,0,2,0,5,0,0,0,3,0,0,3,0,0,0,0,3,24,2,0,1,0,0,1,0,6,0,4,1,0,0,0,75,1,0,1,0,1.0,0.0,0.0
